tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres
tt0790788,movie,The Yellow Wallpaper,The Yellow Wallpaper,0,2012,\N,115,Thriller
tt0795459,movie,Wilde Salomé,Wilde Salomé,0,2011,\N,95,"Documentary,Drama"
tt0795461,movie,Scary Movie V,Scary Movie 5,0,2013,\N,88,Comedy
tt0798817,movie,13,13,0,2010,\N,91,"Crime,Drama,Thriller"
tt0800054,movie,The Guardians,The Guardians,0,2010,\N,88,"Comedy,Family"
tt0800092,movie,Ironmen,Ironmen,0,2010,\N,119,"Biography,Drama"
tt0800320,movie,Clash of the Titans,Clash of the Titans,0,2010,\N,106,"Action,Adventure,Fantasy"
tt0800325,movie,The Dirt,The Dirt,0,2018,\N,107,"Biography,Comedy,Drama"
tt0800353,movie,Nemesis,Nemesis,0,2010,\N,83,Drama
tt0800369,movie,Thor,Thor,0,2011,\N,115,"Action,Adventure,Fantasy"
tt0803061,movie,Red Dog,Red Dog,0,2011,\N,92,"Biography,Comedy,Drama"
tt0803096,movie,Warcraft,Warcraft,0,2016,\N,123,"Action,Adventure,Fantasy"
tt0804463,movie,Devil's Knot,Devil's Knot,0,2013,\N,114,"Biography,Crime,Drama"
tt0804483,movie,Folk!,Folk!,0,2010,\N,\N,Documentary
tt0804497,movie,It's Kind of a Funny Story,It's Kind of a Funny Story,0,2010,\N,101,"Comedy,Drama,Romance"
tt0804509,movie,The Mule,La mula,0,2013,\N,100,"Comedy,Drama"
tt0805617,movie,Spoon,Spoon,0,2011,\N,\N,"Action,Drama,Fantasy"
tt0805647,movie,The Witches,The Witches,0,2020,\N,106,"Adventure,Comedy,Family"
tt0808245,movie,A Letter to Elia,A Letter to Elia,0,2010,\N,60,Documentary
tt0808447,movie,The Last Pogo Jumps Again,The Last Pogo Jumps Again,0,2013,\N,200,"Documentary,Music"
tt0808510,movie,Tooth Fairy,Tooth Fairy,0,2010,\N,101,"Comedy,Family,Fantasy"
tt0810772,movie,Belle du Seigneur,Belle du Seigneur,0,2012,\N,104,"Drama,Romance"
tt0810815,movie,Cross the Line,Cross the Line,0,2010,\N,87,Action
tt0810819,movie,The Danish Girl,The Danish Girl,0,2015,\N,119,"Biography,Drama,Romance"
tt0810836,movie,Dirt Music,Dirt Music,0,2019,\N,105,"Crime,Drama,Romance"
tt0810856,movie,Eyes of the Mothman,Eyes of the Mothman,0,2011,\N,150,Documentary
tt0810913,movie,Jack and Jill,Jack and Jill,0,2011,\N,91,Comedy
tt0810922,movie,Take Me Home Tonight,Take Me Home Tonight,0,2011,\N,114,"Comedy,Drama,Romance"
tt0811021,movie,Birds of Paradise,Plumíferos - Aventuras voladoras,0,2010,\N,80,"Adventure,Animation,Comedy"
tt0811069,movie,Lavoe,The King Hector Lavoe,0,2011,\N,90,"Drama,Music"
tt0811137,movie,The Do-Deca-Pentathlon,The Do-Deca-Pentathlon,0,2012,\N,90,Comedy
tt0811613,movie,Meridian Lines,Meridian Lines,0,2013,\N,\N,Drama
tt0813992,movie,American Flyer,American Flyer,0,2010,\N,100,Adventure
tt0814255,movie,Percy Jackson & the Olympians: The Lightning Thief,Percy Jackson & the Olympians: The Lightning Thief,0,2010,\N,118,"Adventure,Family,Fantasy"
tt0815101,movie,Ashes,Ashes,0,2010,\N,77,"Crime,Drama"
tt0815236,movie,She's Out of My League,She's Out of My League,0,2010,\N,104,"Comedy,Romance"
tt0816362,movie,Card Subject to Change,Card Subject to Change,0,2010,\N,87,Documentary
tt0816442,movie,The Book Thief,The Book Thief,0,2013,\N,131,"Drama,War"
tt0816462,movie,Conan the Barbarian,Conan the Barbarian,0,2011,\N,113,"Action,Adventure,Fantasy"
tt0816648,movie,Shanghai Hotel,Shanghai Hotel,0,2011,\N,110,Drama
tt0816692,movie,Interstellar,Interstellar,0,2014,\N,169,"Adventure,Drama,Sci-Fi"
tt0816711,movie,World War Z,World War Z,0,2013,\N,116,"Action,Adventure,Horror"
tt0817177,movie,Flipped,Flipped,0,2010,\N,90,"Comedy,Drama,Romance"
tt0817230,movie,Valentine's Day,Valentine's Day,0,2010,\N,125,"Comedy,Romance"
tt0817545,movie,The Power of Few,The Power of Few,0,2013,\N,96,"Action,Crime,Drama"
tt0818098,movie,Dreamkiller,Dreamkiller,0,2010,\N,110,Thriller
tt0818172,movie,Soupernatural,Soupernatural,0,2010,\N,\N,Drama
tt0821486,movie,Manhattan Minutiae,Manhattan Minutiae,0,2016,\N,99,"Comedy,Music,Romance"
tt0822847,movie,Priest,Priest,0,2011,\N,87,"Action,Adventure,Fantasy"
tt0825282,movie,The Long Falling,Où va la nuit,0,2011,\N,105,Drama
tt0825283,movie,Maximum Ride,Maximum Ride,0,2016,\N,88,"Action,Adventure,Comedy"
tt0825334,movie,Caravaggio and My Mother the Pope,Caravaggio and My Mother the Pope,0,2018,\N,90,"Comedy,Drama"
tt0826532,movie,Return to Yucca Flats: Desert Man-Beast,Return to Yucca Flats: Desert Man-Beast,0,2010,\N,79,"Comedy,Horror"
tt0826823,movie,Magic,Magic,0,2010,\N,\N,"Adventure,Family"
tt0828135,movie,Wild in the Streets,Wild in the Streets,0,2012,\N,82,Documentary
tt0829150,movie,Dracula Untold,Dracula Untold,0,2014,\N,92,"Action,Drama,Fantasy"
tt0829176,movie,Gallowwalkers,Gallowwalkers,0,2012,\N,90,"Action,Adventure,Fantasy"
tt0831280,movie,Waking Madison,Waking Madison,0,2010,\N,89,Drama
tt0831387,movie,Godzilla,Godzilla,0,2014,\N,123,"Action,Adventure,Sci-Fi"
tt0831881,movie,Land,Land,0,2010,\N,76,Documentary
tt0835418,movie,The Babymakers,The Babymakers,0,2012,\N,95,Comedy
tt0835775,movie,Electric Slide,Electric Slide,0,2014,\N,95,"Action,Biography,Crime"
tt0835802,movie,Krystal,Krystal,0,2017,\N,90,"Comedy,Drama"
tt0837156,movie,Pee-wee's Big Holiday,Pee-wee's Big Holiday,0,2016,\N,90,"Comedy,Family"
tt0837559,movie,Approaching Midnight,Approaching Midnight,0,2013,\N,86,"Crime,Drama,Romance"
tt0837562,movie,Hotel Transylvania,Hotel Transylvania,0,2012,\N,91,"Animation,Comedy,Family"
tt0837563,movie,Pet Sematary,Pet Sematary,0,2019,\N,101,"Horror,Mystery,Thriller"
tt0838194,movie,Retreat!,Retreat!,0,2016,\N,\N,"Comedy,Drama,War"
tt0839742,movie,Bhopal: A Prayer for Rain,Bhopal: A Prayer for Rain,0,2014,\N,96,Drama
tt0840358,movie,Everyday Sunshine: The Story of Fishbone,Everyday Sunshine: The Story of Fishbone,0,2010,\N,107,"Documentary,Music"
tt0840361,movie,The Town,The Town,0,2010,\N,125,"Crime,Drama,Thriller"
tt0840789,movie,Río de oro,Río de oro,0,2010,\N,100,Western
tt0841185,movie,Whatever Happened to Pete Blaggit?,Whatever Happened to Pete Blaggit?,0,2012,\N,94,"Comedy,Sci-Fi"
tt0842926,movie,The Kids Are All Right,The Kids Are All Right,0,2010,\N,106,"Comedy,Drama,Romance"
tt0843839,movie,The Fallen Word,The Fallen Word,0,2013,\N,60,"Drama,Fantasy,Mystery"
tt0844866,movie,Killer by Nature,Killer by Nature,0,2010,\N,94,"Adventure,Crime,Drama"
tt0844915,movie,Pox,Pox,0,2011,\N,100,"Comedy,Sci-Fi"
tt0844993,movie,Hoodwinked Too! Hood vs. Evil,Hoodwinked Too! Hood vs. Evil,0,2011,\N,87,"Animation,Comedy,Crime"
tt0846004,movie,Gangster Exchange,Gangster Exchange,0,2010,\N,95,"Action,Comedy"
tt0847180,movie,Loot,Loot,0,2011,\N,110,"Action,Comedy,Crime"
tt0847215,movie,Neowolf,Neowolf,0,2010,\N,88,"Horror,Thriller"
tt0847505,movie,Night Traveler,Night Traveler,0,2013,\N,\N,Adventure
tt0847735,movie,Fun in the Army,Fauj Mein Mauj,0,2010,\N,\N,Comedy
tt0847825,movie,The Speed of Thought,The Speed of Thought,0,2011,\N,93,"Sci-Fi,Thriller"
tt0848228,movie,The Avengers,The Avengers,0,2012,\N,143,"Action,Adventure,Sci-Fi"
tt0848537,movie,Epic,Epic,0,2013,\N,102,"Adventure,Animation,Family"
tt0848554,movie,The Sighting,Travis,0,2016,\N,98,"Horror,Sci-Fi,Thriller"
tt0849437,movie,Duel of Legends,Duel of Legends,0,2020,\N,\N,"Action,Drama,Sport"
tt0850247,movie,Amsteroid,Amsteroid,0,2018,\N,98,Sci-Fi
tt0850677,movie,Jack & Diane,Jack & Diane,0,2012,\N,110,"Drama,Horror,Romance"
tt0850678,movie,Jackson Arms,Jackson Arms,0,2015,\N,90,Romance
tt0850709,movie,Risen,Risen,0,2010,\N,121,"Biography,Drama"
tt0851471,movie,Sir Billi,Sir Billi,0,2012,\N,76,"Adventure,Animation,Comedy"
tt0852441,movie,Folie à deux,Folie à deux,0,2012,\N,\N,Drama
tt0852939,movie,Bloudím,Bloudím,0,2010,\N,75,Drama
tt0852986,movie,Naked Run,Naked Run,0,2011,\N,84,Comedy
tt0853002,movie,A Summer Song,A Summer Song,0,2010,\N,\N,Drama
tt0853155,movie,This Is What Love in Action Looks Like,This Is What Love in Action Looks Like,0,2011,\N,74,Documentary
tt0856796,movie,Kolorádó Kid,Kolorádó Kid,0,2010,\N,111,"Drama,Romance"
tt0857190,movie,The Sweeney,The Sweeney,0,2012,\N,112,"Action,Crime,Drama"
tt0858411,movie,2001 Maniacs: Field of Screams,2001 Maniacs: Field of Screams,0,2010,\N,84,"Comedy,Horror"
tt0858419,movie,Bolden,Bolden,0,2019,\N,108,Drama
tt0858422,movie,Immortal Island,Immortal Island,0,2011,\N,84,"Adventure,Horror,Thriller"
tt0858500,movie,All at Sea,Wide Blue Yonder,0,2010,\N,88,"Comedy,Drama"
tt0859612,movie,The Golden Greek: The Harry Agganis Story,The Golden Greek: The Harry Agganis Story,0,2010,\N,\N,Documentary
tt0859635,movie,Super Troopers 2,Super Troopers 2,0,2018,\N,100,"Comedy,Crime,Mystery"
tt0860907,movie,Evangelion: 3.0 You Can (Not) Redo,Evangelion Shin Gekijôban: Kyu,0,2012,\N,96,"Action,Animation,Drama"
tt0861747,movie,Zenitram,Zenitram,0,2010,\N,103,"Action,Adventure,Comedy"
tt0862748,movie,Rupan sansei,Rupan sansei,0,2014,\N,133,"Action,Adventure,Comedy"
tt0862930,movie,Dukun,Dukun,0,2018,\N,108,"Horror,Thriller"
tt0864835,movie,Mr. Peabody & Sherman,Mr. Peabody & Sherman,0,2014,\N,92,"Adventure,Animation,Comedy"
tt0865557,movie,Letting Go,Letting Go,0,2012,\N,83,"Drama,Romance"
tt0865561,movie,6 Month Rule,6 Month Rule,0,2011,\N,100,Comedy
tt0865911,movie,Catharsis,Katharsis,0,2011,\N,89,Mystery
tt0870208,movie,Touch Wood,Touch Wood,0,2010,\N,\N,Comedy
tt0871891,movie,The Nightclub Days,The Nightclub Days,0,2012,\N,\N,Comedy
tt0871893,movie,"Surprise, Surprise","Surprise, Surprise",0,2010,\N,83,Drama
tt0872230,movie,My Soul to Take,My Soul to Take,0,2010,\N,107,"Horror,Mystery,Thriller"
tt0873886,movie,Red State,Red State,0,2011,\N,88,"Action,Crime,Horror"
tt0874268,movie,The Dot Man,The Dot Man,0,2017,\N,\N,"Drama,Thriller"
tt0874421,movie,Beijing Taxi,Beijing Taxi,0,2010,\N,78,Documentary
tt0874426,movie,The Secret Philosophy,The Secret Philosophy,0,2010,\N,90,Thriller
tt0875612,movie,Rain Falls from Earth: Surviving Cambodia's Darkest Hour,Rain Falls from Earth: Surviving Cambodia's Darkest Hour,0,2011,\N,\N,Documentary
tt0875613,movie,Rift,Rift,0,2011,\N,100,"Horror,Thriller"
tt0875702,movie,Bury the Hatchet,Bury the Hatchet,0,2010,\N,120,Documentary
tt0878654,movie,Bulletface,Bulletface,0,2010,\N,82,Thriller
tt0878672,movie,First Circle,First Circle,0,2010,\N,72,Documentary
tt0878814,movie,Jewtopia,Jewtopia,0,2012,\N,90,"Comedy,Romance"
tt0878835,movie,Please Give,Please Give,0,2010,\N,87,"Comedy,Drama"
tt0879859,movie,Torn,Torn,0,2010,\N,\N,Thriller
tt0879870,movie,Eat Pray Love,Eat Pray Love,0,2010,\N,133,"Biography,Drama,Romance"
tt0880569,movie,Mama I Want to Sing,Mama I Want to Sing,0,2011,\N,100,"Drama,Family,Musical"
tt0881320,movie,Sanctum,Sanctum,0,2011,\N,108,"Action,Adventure,Drama"
tt0882741,movie,AIR: The Musical,AIR: The Musical,0,2010,\N,100,"Comedy,Musical,Romance"
tt0882977,movie,Snitch,Snitch,0,2013,\N,112,"Action,Drama,Thriller"
tt0884214,movie,Wreckage,Wreckage,0,2010,\N,87,"Horror,Thriller"
tt0884325,movie,Drain Baby,Drain Baby,0,2011,\N,\N,Horror
tt0884726,movie,Legends of Oz: Dorothy's Return,Legends of Oz: Dorothy's Return,0,2013,\N,88,"Adventure,Animation,Family"
tt0884732,movie,The Wedding Ringer,The Wedding Ringer,0,2015,\N,101,Comedy
tt0887143,movie,Hyenas,Hyenas,0,2011,\N,92,Horror
tt0887161,movie,Repo,Repo,0,2010,\N,97,"Comedy,Drama"
tt0887266,movie,Rollerboy,Rollerboy,0,2013,\N,81,Documentary
tt0887751,movie,Honor,Kavod,0,2010,\N,118,"Crime,Drama,Thriller"
tt0889573,movie,The Switch,The Switch,0,2010,\N,101,"Comedy,Drama,Romance"
tt0891581,movie,RxCannabis: A Freedom Tale,RxCannabis: A Freedom Tale,0,2018,\N,83,Documentary
tt0892062,movie,Hamlet A.D.D.,Hamlet A.D.D.,0,2014,\N,95,"Animation,Comedy,Fantasy"
tt0892077,movie,Gun of the Black Sun,Gun of the Black Sun,0,2011,\N,90,Fantasy
tt0892318,movie,Letters to Juliet,Letters to Juliet,0,2010,\N,105,"Adventure,Comedy,Drama"
tt0892769,movie,How to Train Your Dragon,How to Train Your Dragon,0,2010,\N,98,"Action,Adventure,Animation"
tt0892791,movie,Shrek Forever After,Shrek Forever After,0,2010,\N,93,"Adventure,Animation,Comedy"
tt0893310,movie,Blur,Blur,0,2011,\N,90,"Drama,Mystery,Thriller"
tt0893412,movie,From Prada to Nada,From Prada to Nada,0,2011,\N,107,"Action,Comedy,Drama"
tt0896872,movie,The Whistleblower,The Whistleblower,0,2010,\N,112,"Biography,Crime,Drama"
tt0899145,movie,Don't Fade Away,Don't Fade Away,0,2010,\N,89,Drama
tt0899154,movie,The Key Man,The Key Man,0,2011,\N,80,"Crime,Drama,Thriller"
tt0900387,movie,Suite Française,Suite Française,0,2014,\N,107,"Drama,Romance,Thriller"
tt0901504,movie,Psych:9,Psych:9,0,2010,\N,98,"Horror,Mystery,Thriller"
tt0902247,movie,Acts of Violence,Acts of Violence,0,2010,\N,\N,"Crime,Drama,Thriller"
tt0903036,movie,Westbrick Murders,Westbrick Murders,0,2010,\N,90,"Action,Crime,Thriller"
tt0903624,movie,The Hobbit: An Unexpected Journey,The Hobbit: An Unexpected Journey,0,2012,\N,169,"Adventure,Fantasy"
tt0903657,movie,Love & Mercy,Love & Mercy,0,2014,\N,121,"Biography,Drama,Music"
tt0905372,movie,The Thing,The Thing,0,2011,\N,103,"Horror,Mystery,Sci-Fi"
tt0906013,movie,The Grind,The Grind,0,2012,\N,85,"Crime,Thriller"
tt0906327,movie,The Unlikely's,The Unlikely's,0,2016,\N,\N,Comedy
tt0906778,movie,Black Butterflies,Black Butterflies,0,2011,\N,100,"Biography,Drama"
tt0907305,movie,Prey,Proie,0,2010,\N,90,"Adventure,Drama,Horror"
tt0907731,movie,Eager to Die,Eager to Die,0,2010,\N,109,"Drama,Thriller"
tt0907852,movie,Exposed,Exposed,0,2012,\N,82,"Drama,Mystery,Thriller"
tt0910885,movie,A Merry Friggin' Christmas,A Merry Friggin' Christmas,0,2014,\N,88,"Comedy,Drama"
tt0910926,movie,Movin' In,Movin' In,0,2010,\N,95,"Comedy,Romance"
tt0914823,movie,House Under Siege,House Under Siege,0,2010,\N,78,"Action,Thriller"
tt0914852,movie,Monkeyman935,Monkeyman935,0,2010,\N,\N,Horror
tt0914863,movie,Unthinkable,Unthinkable,0,2010,\N,97,"Crime,Drama,Thriller"
tt0915463,movie,Jackboots on Whitehall,Jackboots on Whitehall,0,2010,\N,91,"Animation,Comedy,Sci-Fi"
tt0918520,movie,Gangster Kittens,Gangster Kittens,0,2016,\N,\N,"Drama,Thriller"
tt0918553,movie,Periphery,Periphery,0,2011,\N,\N,Drama
tt0918575,movie,Victim,Victim,0,2010,\N,90,"Horror,Thriller"
tt0918940,movie,The Legend of Tarzan,The Legend of Tarzan,0,2016,\N,110,"Action,Adventure,Drama"
tt0920459,movie,The Happy Housewife,De gelukkige huisvrouw,0,2010,\N,100,"Comedy,Drama,Romance"
tt0920462,movie,Lost Girls and Love Hotels,Lost Girls and Love Hotels,0,2020,\N,97,"Drama,Mystery"
tt0923653,movie,The Dead Undead,The Dead Undead,0,2010,\N,89,"Action,Horror,Sci-Fi"
tt0923954,movie,Truth About Kerry,Truth About Kerry,0,2010,\N,84,"Drama,Mystery,Thriller"
tt0924266,movie,Pizza with Bullets,Pizza with Bullets,0,2010,\N,99,"Comedy,Crime"
tt0926084,movie,Harry Potter and the Deathly Hallows: Part 1,Harry Potter and the Deathly Hallows: Part 1,0,2010,\N,146,"Adventure,Family,Fantasy"
tt0926132,movie,Road to Red,Road to Red,0,2020,\N,120,"Action,Adventure,Horror"
tt0926170,movie,White Men Can't Dance,White Men Can't Dance,0,2012,\N,105,"Drama,Family"
tt0929618,movie,The Penthouse,The Penthouse,0,2010,\N,89,Comedy
tt0929742,movie,Deep Gold 3D,Deep Gold,0,2011,\N,86,Action
tt0932667,movie,The Man in the Silo,The Man in the Silo,0,2016,\N,55,Drama
tt0934446,movie,"Glenn, the Flying Robot","Glenn, the Flying Robot",0,2010,\N,85,"Drama,Sci-Fi"
tt0934981,movie,The Waiter,The Waiter,0,2010,\N,92,"Action,Crime,Drama"
tt0935075,movie,Rabbit Hole,Rabbit Hole,0,2010,\N,91,Drama
tt0937225,movie,Joe Dick,Joe Dick,0,2017,\N,96,Comedy
tt0937353,movie,The Devil's Flower,Tsvetok dyavola,0,2010,\N,90,"Mystery,Romance"
tt0938283,movie,The Last Airbender,The Last Airbender,0,2010,\N,103,"Action,Adventure,Family"
tt0938305,movie,Freaky Deaky,Freaky Deaky,0,2012,\N,90,"Comedy,Crime,Thriller"
tt0938330,movie,Silent Hill: Revelation,Silent Hill: Revelation,0,2012,\N,95,"Action,Adventure,Fantasy"
tt0940656,movie,Arthur 3: The War of the Two Worlds,Arthur 3: la guerre des deux mondes,0,2010,\N,101,"Adventure,Animation,Family"
tt0942906,movie,White Knuckles,White Knuckles,0,2010,\N,88,"Drama,Thriller"
tt0944835,movie,Salt,Salt,0,2010,\N,100,"Action,Thriller"
tt0945513,movie,Source Code,Source Code,0,2011,\N,93,"Action,Drama,Mystery"
tt0947798,movie,Black Swan,Black Swan,0,2010,\N,108,"Drama,Thriller"
tt0947810,movie,Green Zone,Green Zone,0,2010,\N,115,"Action,Drama,Thriller"
tt0948470,movie,The Amazing Spider-Man,The Amazing Spider-Man,0,2012,\N,136,"Action,Adventure,Fantasy"
tt0949872,movie,Coffee Sex You,Coffee Sex You,0,2014,\N,88,Drama
tt0954947,movie,The Killer Inside Me,The Killer Inside Me,0,2010,\N,109,"Crime,Drama,Thriller"
tt0955308,movie,Robin Hood,Robin Hood,0,2010,\N,140,"Action,Adventure,Drama"
tt0959306,movie,Reach Me,Reach Me,0,2014,\N,95,"Comedy,Crime,Drama"
tt0960067,movie,Heart of Now,Heart of Now,0,2010,\N,90,Drama
tt0960727,movie,Let Me Survive,Let Me Survive,0,2013,\N,\N,Drama
tt0960730,movie,Beautiful Darling,Beautiful Darling,0,2010,\N,85,Documentary
tt0960827,movie,Private Security Officer: Los Angeles,Private Security Officer: Los Angeles,0,2010,\N,84,"Action,Comedy,Crime"
tt0960864,movie,"Truth in Numbers? Everything, According to Wikipedia","Truth in Numbers? Everything, According to Wikipedia",0,2010,\N,85,Documentary
tt0961036,movie,Avenge,Avenge,0,2014,\N,88,Drama
tt0961097,movie,A Monster in Paris,Un monstre à Paris,0,2011,\N,90,"Adventure,Animation,Comedy"
tt0961725,movie,Devour,Devour,0,2011,\N,\N,Horror
tt0961755,movie,The Trouble with Cali,The Trouble with Cali,0,2012,\N,\N,Comedy
tt0962764,movie,The House of Sun,Dom Solntsa,0,2010,\N,110,Drama
tt0963177,movie,Made in Romania,Made in Romania,0,2010,\N,95,Comedy
tt0963292,movie,Feast of the Assumption: BTK and the Otero Family Murders,Feast of the Assumption: The Otero Family Murders,0,2010,\N,86,"Crime,Documentary"
tt0963966,movie,The Sorcerer's Apprentice,The Sorcerer's Apprentice,0,2010,\N,109,"Action,Adventure,Family"
tt0964517,movie,The Fighter,The Fighter,0,2010,\N,116,"Biography,Drama,Sport"
tt0964544,movie,Pushin' Up Daisies,Pushin' Up Daisies,0,2010,\N,87,Comedy
tt0965424,movie,Have You Heard from Johannesburg: Hell of a Job,Have You Heard from Johannesburg: Hell of a Job,0,2010,\N,57,Documentary
tt0965425,movie,Have You Heard from Johannesburg: Road to Resistance,Have You Heard from Johannesburg: Road to Resistance,0,2010,\N,65,Documentary
tt0965429,movie,L'imbroglio nel lenzuolo,L'imbroglio nel lenzuolo,0,2010,\N,105,"Comedy,Romance"
tt0968264,movie,The Conspirator,The Conspirator,0,2010,\N,122,"Crime,Drama,History"
tt0969332,movie,Little Witch on a Broomstick,Saxána a Lexikon kouzel,0,2011,\N,90,"Animation,Comedy,Family"
tt0969345,movie,Strange Frame: Love & Sax,Strange Frame: Love & Sax,0,2012,\N,98,"Animation,Crime,Music"
tt0969653,movie,White Wall,White Wall,0,2010,\N,91,"Action,Mystery,Sci-Fi"
tt0970179,movie,Hugo,Hugo,0,2011,\N,126,"Drama,Family,Fantasy"
tt0970866,movie,Little Fockers,Little Fockers,0,2010,\N,98,"Comedy,Romance"
tt0970926,movie,The Chosen One,The Chosen One,0,2010,\N,101,"Comedy,Drama"
tt0970955,movie,The Reason,La razón,0,2010,\N,70,"Drama,Fantasy,History"
tt0972544,movie,Back Roads,Back Roads,0,2018,\N,101,"Crime,Drama,Thriller"
tt0972815,movie,Have You Heard from Johannesburg: Fair Play,Have You Heard from Johannesburg: Fair Play,0,2010,\N,96,Documentary
tt0972816,movie,Have You Heard from Johannesburg: The Bottom Line,Have You Heard from Johannesburg: The Bottom Line,0,2010,\N,86,Documentary
tt0972848,movie,Lives and Deaths of the Poets,Lives and Deaths of the Poets,0,2011,\N,93,Comedy
tt0973809,movie,Headhunter: The Assessment Weekend,Headhunter: The Assessment Weekend,0,2010,\N,93,"Action,Horror,Mystery"
tt0974015,movie,Justice League,Justice League,0,2017,\N,120,"Action,Adventure,Fantasy"
tt0974584,movie,Black Limousine,The Land of the Astronauts,0,2010,\N,102,Drama
tt0975645,movie,Hitchcock,Hitchcock,0,2012,\N,98,"Biography,Drama,Romance"
tt0975738,movie,Sinatra Club,Sinatra Club,0,2010,\N,88,"Action,Biography,Crime"
tt0977639,movie,Boyle Heights,Boyle Heights,0,2010,\N,101,Action
tt0977643,movie,Chooriyan,Chooriyan,0,2015,\N,\N,"Drama,Musical,Romance"
tt0977855,movie,Fair Game 2018 Director's Cut',Fair Game,0,2010,\N,108,"Biography,Drama,Thriller"
tt0978764,movie,Sucker Punch,Sucker Punch,0,2011,\N,110,"Action,Adventure,Fantasy"
tt0978812,movie,Have You Heard from Johannesburg: Free at Last,Have You Heard from Johannesburg: Free at Last,0,2010,\N,78,Documentary
tt0979434,movie,Lottery Ticket,Lottery Ticket,0,2010,\N,99,Comedy
tt0980970,movie,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,0,2010,\N,113,"Adventure,Family,Fantasy"
tt0980999,movie,Four,Four,0,2012,\N,75,"Drama,Romance"
tt0981013,movie,Heredity,Heredity,0,2010,\N,\N,"Horror,Thriller"
tt0981286,movie,Funkytown,Funkytown,0,2011,\N,132,"Drama,Music"
tt0983190,movie,The Unwanted,The Unwanted,0,2013,\N,95,"Drama,Thriller"
tt0983193,movie,The Adventures of Tintin: The Secret of the Unicorn,The Adventures of Tintin,0,2011,\N,107,"Action,Adventure,Animation"
tt0983250,movie,You're Nobody 'til Somebody Kills You,You're Nobody 'til Somebody Kills You,0,2012,\N,86,"Horror,Thriller"
tt0983946,movie,Fantasy Island,Fantasy Island,0,2020,\N,109,"Action,Adventure,Fantasy"
tt0984084,movie,El Padrino II: Border Intrusion,El Padrino II: Border Intrusion,0,2011,\N,90,Crime
tt0984113,movie,A Dance for Grace,A Dance for Grace,0,2010,\N,\N,Drama
tt0984210,movie,Multiple Sarcasms,Multiple Sarcasms,0,2010,\N,97,Drama
tt0985694,movie,Machete,Machete,0,2010,\N,105,"Action,Crime,Thriller"
